time,tas,pr,evspsblpot,name
2013-07-16 12:00:00,292.48767,2.3327468e-05,4.273915798773471e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-08-16 12:00:00,291.2305,1.544573e-05,3.853678724076377e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-09-16 00:00:00,285.85812,2.7573657e-05,2.2834254709402528e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-10-16 12:00:00,282.13443,1.399017e-05,1.2294784174467087e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-11-16 00:00:00,278.16412,1.5925503e-05,4.82104754019595e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2013-12-16 12:00:00,276.80414,2.1117337e-05,2.651091891512648e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-01-16 12:00:00,272.57568,2.3396397e-05,2.338785255441234e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-02-15 00:00:00,274.68777,1.9374607e-05,6.452420350917594e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-03-16 12:00:00,277.73743,7.672385e-06,1.1885715135728776e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-04-16 00:00:00,280.13147,5.3501353e-06,3.0162273419459417e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-05-16 12:00:00,287.70764,2.326227e-05,3.212693735373529e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-06-16 00:00:00,288.8244,2.8903918e-05,4.838900298316394e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-07-16 12:00:00,292.23456,3.669421e-05,4.937227158024277e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-08-16 12:00:00,289.87308,6.888492e-06,3.6986646360235735e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-09-16 00:00:00,287.48096,3.2313346e-05,2.637351234500928e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-10-16 12:00:00,281.5222,1.1024295e-05,9.5564624437157e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-11-16 00:00:00,278.7182,2.0741885e-05,4.5844458963534255e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2014-12-16 12:00:00,275.64432,2.7331269e-05,2.2767495491243176e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2015-01-16 12:00:00,273.30447,1.2611022e-05,2.3658972161096536e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2015-02-15 00:00:00,275.96915,1.6614922e-05,5.951602384377929e-06,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
2015-03-16 12:00:00,275.23615,8.818333e-06,1.5040095031381483e-05,work_kd0956_CORDEX_data_cordex_output_EUR-11_GERICS_ICHEC-EC-EARTH_rcp26_r12i1p1_GERICS-REMO2015_v1_mon_evspsblpot_v20180710
